0208770|BordierAmbassadeenTurquiede|Gontaut-Biron - Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac.djvu|ark:/12148/bpt6k2087705|Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac|[Bordier, Jules] - Gontaut-Biron, Théodore de (éd.)|300|<pagelist 1to3=- 4=1 4to79=roman 80=1 233=- 234=157 />|Jules Bordier
0005111|CorneilleAlbum|Corneille, Pierre - Album,  Marty-Laveaux, 1862.djvu|ark:/12148/bpt6k5111t|Album|Corneille, Pierre|300|<pagelist />|Pierre Corneille
0005115|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 4 .djvu|ark:/12148/bpt6k51152|Œuvres |Corneille, Pierre|300|<pagelist 1to10=- 11=4 522to523=- />|Pierre Corneille
0005116|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 5.djvu|ark:/12148/bpt6k5116c|Œuvres|Corneille, Pierre|300|<pagelist 1to7=- 8=1 />|Pierre Corneille
0005117|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 6.djvu|ark:/12148/bpt6k5117p|Œuvres|Corneille, Pierre|300|<pagelist 1to7=- 8=1 />|Pierre Corneille
0005118|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 7.djvu|ark:/12148/bpt6k51180|Œuvres |Corneille, Pierre|300|<pagelist 1to7=- 8=1 546to547=- />|Pierre Corneille
0005119|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 8.djvu|ark:/12148/bpt6k51199|Œuvres |Corneille, Pierre|300|<pagelist 1to8=- 9=2 9to30=roman 31to34=- 35=2 729=- />|Pierre Corneille
0005121|Corneilleuvres|Corneille, Pierre - Œuvres, Marty-Laveaux, 1862, tome 10.djvu|ark:/12148/bpt6k51213|Œuvres |Corneille, Pierre|300|<pagelist 1to9=- 10=3 591=- />|Pierre Corneille
0203403|CosnacSouvenirsduregnede|Cosnac - Souvenirs du règne de Louis XIV, tome 2.djvu|ark:/12148/bpt6k203403k|Souvenirs du règne de Louis XIV|Cosnac, Jules de|300|<pagelist 1to4=- 5=1 454=- />|Jules de Cosnac
0108716|CourtMondeprimitifanalyseet|Court de Gébelin - Monde primitif analysé et comparé avec le monde moderne, 1re livraison.djvu|ark:/12148/bpt6k1087165|Monde primitif analysé et comparé avec le monde moderne|Court de Gébelin, Antoine|300|<pagelist 1=1 1to6=roman 7=- 8=7 8to19=roman 20=- 21=21 21to62=roman 63=1 631=1;roman 632=569 636=2;roman 637=573 699=- 700=1 />|Antoine Court de Gébelin
0108719|CourtMondeprimitifanalyseet|Court de Gébelin - Monde primitif analysé et comparé avec le monde moderne, 5e livraison.djvu|ark:/12148/bpt6k1087199|Monde primitif analysé et comparé avec le monde moderne|Court de Gébelin, Antoine|300|<pagelist 1to3=- 4=1 4to107=roman 108=1 />|Antoine Court de Gébelin
0108723|CourtMondeprimitifanalyseet|Court de Gébelin - Monde primitif analysé et comparé avec le monde moderne, 9e livraison.djvu|ark:/12148/bpt6k108723c|Monde primitif analysé et comparé avec le monde moderne|Court de Gébelin, Antoine|300|<pagelist 1to3=- 4=2 4to246=roman 247=- 248=3 />|Antoine Court de Gébelin
0204970|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 6.djvu|ark:/12148/bpt6k204970p|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204973|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 9.djvu|ark:/12148/bpt6k204973t|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204974|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 10.djvu|ark:/12148/bpt6k2049746|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204966|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 2.djvu|ark:/12148/bpt6k204966m|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204968|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 4.djvu|ark:/12148/bpt6k204968c|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204969|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 5.djvu|ark:/12148/bpt6k204969r|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0204971|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 7.djvu|ark:/12148/bpt6k2049712|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to7=- 8=1 />|Marquise de Créquis
0204972|CrequisSouvenirsdelaMarquise|Créquy - Souvenirs, tome 8.djvu|ark:/12148/bpt6k204972f|Souvenirs de la Marquise de Créquy de 1710 à 1803.|Créquis, Marquise de|300|<pagelist 1to4=- 5=1 />|Marquise de Créquis
0005124|dAnglureLesaintvoyagede|d’Anglure - Le saint voyage de Jherusalem.djvu|ark:/12148/bpt6k51241|Le saint voyage de Jherusalem|d’Anglure, sire - Bonnardot, François - Lognon, Auguste (éd.)|300|<pagelist 1to8=- 9=4 9to83=roman 84to86=- 87=2 264=- />|Ogier d’Anglure;François Bonnardot
0204779|DarimonHistoirededouzeans|Darimon - Histoire de douze ans.djvu|ark:/12148/bpt6k204779g|Histoire de douze ans (1857-1869). Notes et souvenirs|Darimon, Alfred|300|<pagelist 1to3=- 4=5 4to7=roman 8=1 430=- />|Alfred Darimon
0099867|DeSouvenirsautobiographiquesdumangeur|Quincey - Souvenirs autobiographiques du mangeur d’opium.djvu|ark:/12148/bpt6k99867g|Souvenirs autobiographiques du mangeur d’opium|De Quincey, Thomas|300|<pagelist 1to7=- 8=1 8to23=roman 24=1 346=- />|Thomas de Quincey
0005034|DelisleLapocalypseenFranaisau|Delisle - L’apocalypse en Français au XIIIe siècle.djvu|ark:/12148/bpt6k50342|L’apocalypse en Français au XIIIe siècle|Delisle, Léopold/Meyer, Paul (éd.)|300|<pagelist 1to5=- 6=2 6to315=roman 316to317=- 318=2 455to456=- />|Léopold Delisle
0005900|DelisleRecueilsdesactesde|Delisle - Recueils des actes de Henri II.djvu|ark:/12148/bpt6k59005|Recueils des actes de Henri II, roi d’Angleterre et duc de Normandie, concernant les provinces françaises et les affaires de France|Delisle, Léopold - Berger, Elie (éd.)|300|<pagelist 1to6=- 7=2 />|Léopold Delisle
0005126|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 1.djvu|ark:/12148/bpt6k5126n|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to8=- 9=7 9to16=roman 17to18=- 19=1 434=- />|Eustache Deschamps
0005127|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 2.djvu|ark:/12148/bpt6k5127z|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to8=- 9=3 9to82=roman 83to84=- 85=1 389to390=- 391=305 466to468=- />|Eustache Deschamps
0005128|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 3.djvu|ark:/12148/bpt6k51288|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to4=- 5=1 5to25=roman 26to28=- 29=1 420=- 421=393 438to440=- />|Eustache Deschamps
0005129|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 4.djvu|ark:/12148/bpt6k5129k|Œuvres complètes |Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to6=- 7=1 387to388=- />|Eustache Deschamps
0005130|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 5.djvu|ark:/12148/bpt6k51302|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to6=- 7=1 445to446=- />|Eustache Deschamps
0005131|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 6.djvu|ark:/12148/bpt6k5131c|Œuvres complètes |Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to6=- 7=1 7to16=roman 17=1 336to340=- />|Eustache Deschamps
0005134|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 9.djvu|ark:/12148/bpt6k51349|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to6=- 7=3 402to404=- />|Eustache Deschamps
0005135|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 10.djvu|ark:/12148/bpt6k5135m|Œuvres complètes|Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to5=- 6=2 6to98=roman 99to101=- 102=2 354to360=- />|Eustache Deschamps
0005136|Deschampsuvrescompletes|Deschamps - Œuvres complètes, tome 11.djvu|ark:/12148/bpt6k5136x|Œuvres complètes |Deschamps, Eustache - De Queux de Saint-Hilaire, Marquis de (éd.) Raynaud, Gaston (éd.)|300|<pagelist 1to4=- 5=1 384to388=- />|Eustache Deschamps
0208002|DesnoiresterresVoltaireetlaSociete|Desnoiresterres - La jeunesse de Voltaire.djvu|ark:/12148/bpt6k208002b|Voltaire et la Société française au XVIIIe siècle. 1re Série. La jeunesse de Voltaire|Desnoiresterres, Gustave|300|<pagelist 1to3=- 4=1 4to10=roman 11=1 />|Gustave Desnoiresterres
0073233|DinoSouvenirspubliesparsa|Dino - Souvenirs.djvu|ark:/12148/bpt6k73233n|Souvenirs publiés par sa petite-fille|Dino, Dorothée de Courlande duchesse de|300|<pagelist 1to5=- 6=1 369=- />|Auteur:Dorothée de Courlande, duchesse de Dino
0021752|DomelaLeSocialismeendanger|Domela Nieuwenhuis - Le Socialisme en danger.djvu|ark:/12148/bpt6k21752s|Le Socialisme en danger|Domela Nieuwenhuis, Ferdinand|300|<pagelist 1to6=- 7=6 7to12=roman 13to16=- 17=4 334to336=- />|Ferdinand Domela Nieuwenhuis
0022414|DuLesConvulsionsdeParis|Du Camp - Les Convulsions de Paris, tome 1.djvu|ark:/12148/bpt6k22414n|Les Convulsions de Paris|Du Camp, Maxime|300|<pagelist 1to6=- 7=1 7to22=roman 23=1 379to382=- 383=357 />|Maxime Du Camp
0022415|DuLesConvulsionsdeParis|Du Camp - Les Convulsions de Paris, tome 2.djvu|ark:/12148/bpt6k224150|Les Convulsions de Paris|Du Camp, Maxime|300|<pagelist 1to6=- 7=1 />|Maxime Du Camp
0022416|DuLesConvulsionsdeParis|Du Camp - Les Convulsions de Paris, tome 3.djvu|ark:/12148/bpt6k22416b|Les Convulsions de Paris|Du Camp, Maxime|300|<pagelist 1to6=- 7=1 />|Maxime Du Camp
0022417|DuLesConvulsionsdeParis|Du Camp - Les Convulsions de Paris, tome 4.djvu|ark:/12148/bpt6k22417p|Les Convulsions de Paris|Du Camp, Maxime|300|<pagelist 1to6=- 7=1 />|Maxime Du Camp
0036988|DuSouvenirsdundemisiecle|Du Camp - Souvenirs d’un demi-siècle, tome 1.djvu|ark:/12148/bpt6k36988r|Souvenirs d’un demi-siècle|Du Camp, Maxime|300|<pagelist 1to4=- 5=5 />|Maxime Du Camp
0036989|DuSouvenirsdundemisiecle|Du Camp - Souvenirs d’un demi-siècle, tome 2.djvu|ark:/12148/bpt6k369893|Souvenirs d’un demi-siècle|Du Camp, Maxime|300|<pagelist 1to4=- 5=7 />|Maxime Du Camp
0205270|DuMemoiresdunsuicide|Du Camp - Mémoires d’un suicidé.djvu|ark:/12148/bpt6k205270s|Mémoires d’un suicidé|Du Camp, Maxime|300|<pagelist 1to3=- 4=5 4to7=roman 8=1 />|Maxime Du Camp
0206090|DuParissesorganes|Du Camp - Paris, tome 1.djvu|ark:/12148/bpt6k2060904|Paris, ses organes, ses fonctions et sa vie dans la seconde moitié du XIXme siècle|Du Camp, Maxime|300|<pagelist 1to3=- 4=1 />|Maxime Du Camp
0206093|DuParissesorganes|Du Camp - Paris, tome 4.djvu|ark:/12148/bpt6k2060938|Paris, ses organes, ses fonctions et sa vie dans la seconde moitié  du XIXme siècle|Du Camp, Maxime|300|<pagelist 1to4=- 5=3 440=- />|Maxime Du Camp
0206094|DuParissesorganes|Du Camp - Paris, tome 5.djvu|ark:/12148/bpt6k206094n|Paris, ses organes, ses fonctions et sa vie dans la seconde moitié  du XIXme siècle|Du Camp, Maxime|300|<pagelist 1to3=- 4=1 />|Maxime Du Camp
0206388|DuCorrespondancecompletedeMme|Du Deffand - Correspondance complète de Mme Du Deffand avec ses amis, tome 1.djvu|ark:/12148/bpt6k206388r|Correspondance complète de Mme Du Deffand|Du Deffand, Marie - Lescure (M. de)|300|<pagelist 1to6=- 7=1 7to190=roman 191=- 192=185 192to247=roman 248=1 />|Marie Du Deffand
0206389|DuCorrespondancecompletedeMme|Du Deffand - Correspondance complète de Mme Du Deffand avec ses amis, tome 2.djvu|ark:/12148/bpt6k2063894|Correspondance complète de Mme Du Deffand|Du Deffand, Marie - Lescure (M. de)|300|<pagelist 1to4=- 5=1 565to566=- 567=561 801to802=- />|Marie Du Deffand
0206390|DuCorrespondancecompletedeMme|Du Deffand - Correspondance complète de Mme Du Deffand, tome 1.djvu|ark:/12148/bpt6k2063902|Correspondance complète de Mme Du Deffand|Du Deffand, Marie - Sainte-Aulaire (éd)|300|<pagelist 1to3=- 4=1 4to135=roman 136=1 />|Marie Du Deffand
0206391|DuCorrespondancecompletedeMme|Du Deffand - Correspondance complète de Mme Du Deffand, tome 2.djvu|ark:/12148/bpt6k206391f|Correspondance complète de Mme Du Deffand|Du Deffand, Marie - Sainte-Aulaire (éd)|300|<pagelist 1to3=- 4=1 />|Marie Du Deffand
0106477|DurantEtudesetsouvenirs|Durant - Études et souvenirs.djvu|ark:/12148/bpt6k1064774|Études et souvenirs|Durant, Henri|400|<pagelist 1=- 2=3 />|Henri Durant
0107884|DurantyLaCausedubeau|Duranty - La Cause du beau Guillaume.djvu|ark:/12148/bpt6k107884v|La Cause du beau Guillaume|Duranty, Louis-Émile-Edmond|400|<pagelist 1to3=- 4=1 345=- 346=1 />|Louis-Émile-Edmond Duranty
0107885|DurantyLeMalheurdHenrietteGerard|Duranty - Le Malheur d’Henriette Gérard.djvu|ark:/12148/bpt6k1078857|Le Malheur d’Henriette Gérard|Duranty, Louis-Émile-Edmond|400|<pagelist 1to3=- 4=1 47=- 48=44 374=- />|Louis-Émile-Edmond Duranty
0107886|DurantyLesCombatsdeFranoise|Duranty - Les Combats de Françoise du Quesnoy.djvu|ark:/12148/bpt6k107886m|Les Combats de Françoise du Quesnoy|Duranty, Louis-Émile-Edmond|400|<pagelist 1to5=- 6=1 />|Louis-Émile-Edmond Duranty
0061666|DuruyNotesetsouvenirs|Duruy - Notes et souvenirs, tome 2.djvu|ark:/12148/bpt6k616661|Notes et souvenirs  : 1811-1894|Duruy, Victor |300|<pagelist 1to7=- 8=1 321to323=- />|Victor Duruy
0107887|DuvalLAtelierdIngressouvenirspar|Amaury-Duval - L’Atelier d’Ingres.djvu|ark:/12148/bpt6k1078870|L’Atelier d’Ingres, souvenirs par Amaury-Duval |Amaury-Duval, Eugène-Emmanuel-Amaury Pineu-Duval dit |400|<pagelist 1=- 2=1 2to7=roman 8=1 />|Eugène-Emmanuel-Amaury Pineu Duval
0077417|EsquirosParisoulessciences|Esquiros - Paris ou les sciences, tome 1.djvu|ark:/12148/bpt6k77417x|Paris ou les sciences, les institutions et les moeurs au 19ème siècle.|Esquiros, Alphonse|400|<pagelist 1to8=- 9=1 />|Alphonse Esquiros
0077420|EsquirosParisoulessciences|Esquiros - Paris ou les sciences, tome 2.djvu|ark:/12148/bpt6k77420t|Paris ou les sciences, les institutions et les moeurs au 19ème siècle.|Esquiros, Alphonse|400|<pagelist 1to9=- 10=1 502to505=- />|Alphonse Esquiros
0004173|EtienneLalanguefranaisedepuis|Etienne - La langue française depuis les origines jusqu’à la fin du XIe siècle, tome 1.djvu|ark:/12148/bpt6k4173w|La langue française depuis les origines jusqu’à la fin du XIe siècle.|Étienne, Eugène|300|<pagelist 1to2=- 3=1 3to12=roman 13=1 389to390=- />|Eugène Étienne
0029265|FavreEtienneDenisPasquierchancelierde|Favre - Étienne-Denis Pasquier, Souvenirs de son dernier secrétaire.djvu|ark:/12148/bpt6k29265p|Etienne-Denis Pasquier, chancelier de France. Souvenirs de son dernier secrétaire|Favre, Louis|300|<pagelist 1to8=- 9=1 9to12=roman 13=1 486to488=- />|Louis Favre
0201463|FenelonCorrespondancediplomatique15681569|Fénelon - Correspondance diplomatique, tome 1.djvu|ark:/12148/bpt6k2014633|Correspondance diplomatique. 1568-1569|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 7to50=roman 51=- 52=1 />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0201464|FenelonCorrespondancediplomatique1569|Fénelon - Correspondance diplomatique, tome 2.djvu|ark:/12148/bpt6k201464g|Correspondance diplomatique. 1569|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0201465|FenelonCorrespondancediplomatique15701571|Fénelon - Correspondance diplomatique, tome 3.djvu|ark:/12148/bpt6k201465v|Correspondance diplomatique. 1570-1571|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0201466|FenelonCorrespondancediplomatique15711572|Fénelon - Correspondance diplomatique, tome 4.djvu|ark:/12148/bpt6k2014667|Correspondance diplomatique. 1571-1572|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0201467|FenelonCorrespondancediplomatique15721573|Fénelon - Correspondance diplomatique, tome 5.djvu|ark:/12148/bpt6k201467m|Correspondance diplomatique. 1572-1573|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0201469|FenelonCorrespondancediplomatiqueSupplement|Fénelon - Correspondance diplomatique, tome 7.djvu|ark:/12148/bpt6k201469c|Correspondance diplomatique. Supplément : 1568-1575|Fénelon, Bertrand de Salignac de la Mothe - Cooper, Charles Purton & Teulet, Alexandre (éd.)|300|<pagelist 1to6=- 7=1 7to10=roman 11=1 576=- />|Bertrand de Salignac de la Mothe Fénelon;Charles Purton Cooper
0027951|FeuilletCauseriesduncurieuxVarietes|Feuillet de Conches - Causeries d’un curieux, tome 3.djvu|ark:/12148/bpt6k27951f|Causeries d’un curieux. Variétés d’histoire et d’art|Feuillet de Conches, Félix-Sébastien|300|<pagelist 1to6=- 7=3 83to86=- 87=79 211to212=- 213=203 235to238=- 239=225 303to304=- 305=289 423to424=- 425=407 477to480=- 481=459 503to506=- 507=481 523to526=- 527=497 545to548=- 549=515 />|Félix-Sébastien Feuillet de Conches
0205744|FeuilletLouisXVIMarieAntoinetteet|Feuillet de Conches - Louis XVI, Marie-Antoinette et Madame Élisabeth, tome 1.djvu|ark:/12148/bpt6k205744t|Louis XVI, Marie-Antoinette et Madame Elisabeth. Lettres et documents inédits|Feuillet de Conches, Félix-Sébastien (éd.)|300|<pagelist 1to4=- 5=1 5to76=roman 77=1 596=- />|Félix-Sébastien Feuillet de Conches
0205674|FeuilletLouisXVIMarieAntoinetteet|Feuillet de Conches - Louis XVI, Marie-Antoinette et Madame Élisabeth, tome 4.djvu|ark:/12148/bpt6k205674j|Louis XVI, Marie-Antoinette et Madame Elisabeth. Lettres et documents inédits|Feuillet de Conches, Félix-Sébastien (éd.)|300|<pagelist 1to5=- 6=1 6to124=roman 125=1 337to338=- 339=213 357to360=- 361=231 531to534=- 535=401 611to612=- 613=477 643to644=- />|Félix-Sébastien Feuillet de Conches
0205835|FeuilletLouisXVIMarieAntoinetteet|Feuillet de Conches - Louis XVI, Marie-Antoinette et Madame Élisabeth, tome 2.djvu|ark:/12148/bpt6k2058355|Louis XVI, Marie-Antoinette et Madame Elisabeth. Lettres et documents inédits|Feuillet de Conches, Félix-Sébastien (éd.)|300|<pagelist 1to5=- 6=1 234to241=- 242=229 302to305=- 306=289 424=- 425=407 497=- 498=479 564=- />|Félix-Sébastien Feuillet de Conches
0213578|FeydeauTheophileGautierSouvenirsintimes|Feydeau - Théophile Gautier.djvu|ark:/12148/bpt6k213578f|Théophile Gautier. Souvenirs intimes|Feydeau, Ernest|300|<pagelist 1to4=- 5=1 />|Ernest Feydeau
0007321|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1858.djvu|ark:/12148/bpt6k73210|L’année scientifique et industrielle - 1858|Figuier, Louis|300|<pagelist 1to3=- 4=1 514=- />|Louis Figuier
0007322|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1860.djvu|ark:/12148/bpt6k73229|L’année scientifique et industrielle - 1860|Figuier, Louis|300|<pagelist 1to7=- 8=2 524to526=- />|Louis Figuier
0007323|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1861.djvu|ark:/12148/bpt6k7323m|L’année scientifique et industrielle - 1861|Figuier, Louis|300|<pagelist 1to6=- 7=1 532to534=- />|Louis Figuier
0007324|FiguierLanneescientifiqueetindustrielle|Figuier, Louis - L’année scientifique et industrielle, 1862.djvu|ark:/12148/bpt6k7324x|L’année scientifique et industrielle - 1862|Figuier, Louis|300|<pagelist 1to7=- 8=2 532to534=- />|Louis Figuier
0007325|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1863.djvu|ark:/12148/bpt6k73257|L’année scientifique et industrielle - 1863|Figuier, Louis|300|<pagelist 1to7=- 8=2 544to547=- 548=540 />|Louis Figuier
0007326|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1864.djvu|ark:/12148/bpt6k7326j|L’année scientifique et industrielle - 1864|Figuier, Louis|300|<pagelist 1to7=- 8=2 564to566=- />|Louis Figuier
0007328|FiguierLanneescientifiqueetindustrielle|Figuier - L’année scientifique et industrielle, 1858 tome 2.djvu|ark:/12148/bpt6k73285|L’année scientifique et industrielle - 1858, tome 2|Figuier, Louis|300|<pagelist 1to5=- 6=2 371to372=- />|Louis Figuier
0206821|FlandinEtudesetsouvenirsde|Flandin - Études et souvenirs de voyages en Italie et en Suisse, tome 2.djvu|ark:/12148/bpt6k206821k|Études et souvenirs de voyages en Italie et en Suisse|Flandin, Charles (1803-....)|300|<pagelist 1to3=- 4=3 366to367=- />|Charles Flandin
0205822|FloquetEtudessurlavie|Floquet - Études sur la vie de Bossuet, tome 2.djvu|ark:/12148/bpt6k205822p|Études sur la vie de Bossuet jusqu’à son entrée en fonctions en qualité de précepteur du dauphin (1627-1670)|Floquet, Amable|300|<pagelist 1to4=- 5=1 />|Amable Floquet
0208503|FloquetEtudessurlavie|Floquet - Études sur la vie de Bossuet, tome 3.djvu|ark:/12148/bpt6k2085038|Études sur la vie de Bossuet jusqu’à son entrée en fonctions en qualité de précepteur du dauphin (1627-1670)|Floquet, Amable|300|<pagelist 1to4=- 5=1 576=- />|Amable Floquet
0021754|FontaineVoyageslitterairessurles|Fontaine de Resbecq - Voyages littéraires sur les quais de Paris.djvu|ark:/12148/bpt6k21754g|Voyages littéraires sur les quais de Paris, suivi de Mélanges tirés de quelques bouquins de la boîte à quatre sols|Fontaine de Resbecq, Adolphe de|300|<pagelist 1to7=- 8=6 8to11=roman 12to14=- 15=1 395to396=- />|Adolphe de Fontaine de Resbecq
0107888|FontanesOeuvresdeMde|Fontanes - Œuvres, tome 1.djvu|ark:/12148/bpt6k107888c|Œuvres de M. de Fontanes recueillies pour la première fois et complétées d’après les manuscrits originaux, précédées d’une lettre de M. de Châteaubriand, avec une notice biographique, par M. Roger et une autre par M. Sainte-Beuve |Fontanes, Louis de|300|<pagelist 1to4=- 5=2 5to125=roman 126to128=- 129=2 />|Louis de Fontanes
0107889|FontanesOeuvresdeMde|Fontanes - Œuvres, tome 2.djvu|ark:/12148/bpt6k107889r|Œuvres de M. de Fontanes recueillies pour la première fois et complétées d’après les manuscrits originaux, précédées d’une lettre de M. de Châteaubriand, avec une notice biographique, par M. Roger et une autre par M. Sainte-Beuve|Fontanes, Louis de|300|<pagelist 1to6=- 7=4 />|Louis de Fontanes
0206823|FORBINSouvenirsdelaSicile|Forbin - Souvenirs de la Sicile.djvu|ark:/12148/bpt6k206823b|Souvenirs de la Sicile|Forbin, Auguste, comte de|300|<pagelist 1to3=- 4=1 4to23=roman 24=1 328to331=- 332=305 422=- />|Auguste, comte de Forbin
0049961|FranceSouvenirsdunpagede|France d’Hézecques - Souvenirs d’un page de la cour de Louis XVI.djvu|ark:/12148/bpt6k49961n|Souvenirs d’un page de la cour de Louis XVI|France d’Hézecques, Félix comte de|300|<pagelist 1to5=- 6=1 6to17=roman 18to19=- 20=3 378to379=- />|Félix comte de France d’Hézecques
0202660|FranceLaVielitteraire|France - La Vie littéraire, série 2.djvu|ark:/12148/bpt6k202660v|La Vie littéraire|France, Anatole|300|<pagelist 1to4=- 5=1 5to17=roman 18=1 392=- />|Anatole France
0201473|FredericOEuvresprimitivesoucollection|Frédéric II de Prusse - Œuvres primitives, tome 1.djvu|ark:/12148/bpt6k201473f|Œuvres primitives ou collection des ouvrages qu’il publia durant son règne : L’antimachiavel - Instructions militaires - Correspondance avec La Motte-Fouqué|Frédéric II de Prusse|300|<pagelist 1to3=- 4=1 11=5 11to14=roman 15=- 16=9 369=1 369to381=roman />|Frédéric II de Prusse
0201474|FredericOEuvresprimitivesoucollection|Frédéric II de Prusse - Œuvres primitives, tome 2.djvu|ark:/12148/bpt6k201474t|Œuvres primitives ou collection des ouvrages qu’il publia durant son règne : Histoire de la Maison de Brandebourg|Frédéric II de Prusse|300|<pagelist 1to3=- 4=7 />|Frédéric II de Prusse
0201475|FredericOEuvresprimitivesoucollection|Frédéric II de Prusse - Œuvres primitives, tome 3.djvu|ark:/12148/bpt6k2014756|Œuvres primitives ou collection des ouvrages qu’il publia durant son règne : Poésies du philosophe de Sans-Souci. Epîtres philosophiques, odes, épîtres familières, pièces diverses|Frédéric II de Prusse|300|<pagelist 1to3=- 4=7 />|Frédéric II de Prusse
0201476|FredericOEuvresprimitivesoucollection|Frédéric II de Prusse - Œuvres primitives, tome 4.djvu|ark:/12148/bpt6k201476k|Œuvres primitives ou collection des ouvrages qu’il publia durant son règne : Variétés philosophiques, morales, historiques, critiques et littéraires|Frédéric II de Prusse|300|<pagelist 1to4=- 5=7 />|Frédéric II de Prusse
